,Unnamed: 0,id,idm,name,venue,team1,team2
416,416,1216511_JJ Bumrah,1216511,JJ Bumrah,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
417,417,1216511_JL Pattinson,1216511,JL Pattinson,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
418,418,1216511_KA Pollard,1216511,KA Pollard,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
419,419,1216511_KH Pandya,1216511,KH Pandya,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
420,420,1216511_Kartik Tyagi,1216511,Kartik Tyagi,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
421,421,1216511_M Lomror,1216511,M Lomror,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
422,422,1216511_MK Pandey,1216511,MK Pandey,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
423,423,1216511_Q de Kock,1216511,Q de Kock,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
424,424,1216511_R Tewatia,1216511,R Tewatia,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
425,425,1216511_RD Chahar,1216511,RD Chahar,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
426,426,1216511_RG Sharma,1216511,RG Sharma,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
427,427,1216511_S Gopal,1216511,S Gopal,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
428,428,1216511_SPD Smith,1216511,SPD Smith,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
429,429,1216511_SV Samson,1216511,SV Samson,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
430,430,1216511_T Curran,1216511,T Curran,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
431,431,1216511_TA Boult,1216511,TA Boult,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
432,432,1216511_YBK Jaiswal,1216511,YBK Jaiswal,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Rajasthan Royals
433,433,1216512_AD Russell,1216512,AD Russell,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
434,434,1216512_Abdul Samad,1216512,Abdul Samad,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
435,435,1216512_Basil Thampi,1216512,Basil Thampi,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
436,436,1216512_CV Varun,1216512,CV Varun,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
437,437,1216512_DA Warner,1216512,DA Warner,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
438,438,1216512_EJG Morgan,1216512,EJG Morgan,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
439,439,1216512_J Bairstow,1216512,J Bairstow,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
440,440,1216512_KD Karthik,1216512,KD Karthik,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
441,441,1216512_KS Williamson,1216512,KS Williamson,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
442,442,1216512_Kuldeep Yadav,1216512,Kuldeep Yadav,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
443,443,1216512_L Ferguson,1216512,L Ferguson,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
444,444,1216512_MK Pandey,1216512,MK Pandey,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
445,445,1216512_N Rana,1216512,N Rana,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
446,446,1216512_PJ Cummins,1216512,PJ Cummins,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
447,447,1216512_Priyam Garg,1216512,Priyam Garg,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
448,448,1216512_RA Tripathi,1216512,RA Tripathi,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
449,449,1216512_Rashid Khan,1216512,Rashid Khan,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
450,450,1216512_Sandeep Sharma,1216512,Sandeep Sharma,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
451,451,1216512_Shivam Mavi,1216512,Shivam Mavi,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
452,452,1216512_Shubman Gill,1216512,Shubman Gill,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
453,453,1216512_T Natarajan,1216512,T Natarajan,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
454,454,1216512_V Shankar,1216512,V Shankar,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
455,455,1216512_nan,1216512,nan,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,Kolkata Knight Riders
456,456,1216513_CJ Jordan,1216513,CJ Jordan,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
457,457,1216513_Cottrell,1216513,Cottrell,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
458,458,1216513_DJ Bravo,1216513,DJ Bravo,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
459,459,1216513_DL Chahar,1216513,DL Chahar,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
460,460,1216513_F du Plessis,1216513,F du Plessis,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
461,461,1216513_GJ Maxwell,1216513,GJ Maxwell,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
462,462,1216513_Harpreet Singh,1216513,Harpreet Singh,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
463,463,1216513_KL Rahul,1216513,KL Rahul,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
464,464,1216513_MA Agarwal,1216513,MA Agarwal,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
465,465,1216513_Mandeep Singh,1216513,Mandeep Singh,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
466,466,1216513_Mohammed Shami,1216513,Mohammed Shami,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
467,467,1216513_N Pooran,1216513,N Pooran,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
468,468,1216513_PP Chawla,1216513,PP Chawla,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
469,469,1216513_RA Jadeja,1216513,RA Jadeja,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
470,470,1216513_Ravi Bishnoi,1216513,Ravi Bishnoi,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
471,471,1216513_S Curran,1216513,S Curran,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
472,472,1216513_SN Khan,1216513,SN Khan,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
473,473,1216513_SN Thakur,1216513,SN Thakur,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
474,474,1216513_SR Watson,1216513,SR Watson,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings
475,475,1216514_A Zampa,1216514,A Zampa,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
476,476,1216514_AB de Villiers,1216514,AB de Villiers,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
477,477,1216514_AJ Finch,1216514,AJ Finch,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
478,478,1216514_D Padikkal,1216514,D Padikkal,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
479,479,1216514_I Udana,1216514,I Udana,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
480,480,1216514_J Archer,1216514,J Archer,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
481,481,1216514_JC Buttler,1216514,JC Buttler,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
482,482,1216514_JD Unadkat,1216514,JD Unadkat,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
483,483,1216514_M Lomror,1216514,M Lomror,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
484,484,1216514_N Saini,1216514,N Saini,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
485,485,1216514_R Parag,1216514,R Parag,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
486,486,1216514_R Tewatia,1216514,R Tewatia,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
487,487,1216514_RV Uthappa,1216514,RV Uthappa,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
488,488,1216514_S Dube,1216514,S Dube,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
489,489,1216514_S Gopal,1216514,S Gopal,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
490,490,1216514_SPD Smith,1216514,SPD Smith,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
491,491,1216514_SV Samson,1216514,SV Samson,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
492,492,1216514_T Curran,1216514,T Curran,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
493,493,1216514_V Kohli,1216514,V Kohli,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
494,494,1216514_Washington Sundar,1216514,Washington Sundar,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
495,495,1216514_YS Chahal,1216514,YS Chahal,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,Rajasthan Royals
496,496,1216515_A Mishra,1216515,A Mishra,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
497,497,1216515_AD Russell,1216515,AD Russell,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
498,498,1216515_AR Patel,1216515,AR Patel,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
499,499,1216515_Anrich Nortje,1216515,Anrich Nortje,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
500,500,1216515_CV Varun,1216515,CV Varun,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
501,501,1216515_EJG Morgan,1216515,EJG Morgan,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
502,502,1216515_HV Patel,1216515,HV Patel,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
503,503,1216515_K Rabada,1216515,K Rabada,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
504,504,1216515_KD Karthik,1216515,KD Karthik,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
505,505,1216515_KL Nagarkoti,1216515,KL Nagarkoti,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
506,506,1216515_MP Stoinis,1216515,MP Stoinis,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
507,507,1216515_N Rana,1216515,N Rana,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
508,508,1216515_P Shaw,1216515,P Shaw,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
509,509,1216515_PJ Cummins,1216515,PJ Cummins,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
510,510,1216515_R Ashwin,1216515,R Ashwin,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
511,511,1216515_RA Tripathi,1216515,RA Tripathi,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
512,512,1216515_RR Pant,1216515,RR Pant,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
513,513,1216515_S Dhawan,1216515,S Dhawan,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
514,514,1216515_S Hetmyer,1216515,S Hetmyer,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
515,515,1216515_SP Narine,1216515,SP Narine,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
516,516,1216515_SS Iyer,1216515,SS Iyer,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
517,517,1216515_Shivam Mavi,1216515,Shivam Mavi,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
518,518,1216515_Shubman Gill,1216515,Shubman Gill,Sharjah Cricket Stadium,Delhi Daredevils,Kolkata Knight Riders
519,519,1216516_AT Rayudu,1216516,AT Rayudu,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
520,520,1216516_Abdul Samad,1216516,Abdul Samad,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
521,521,1216516_Abhishek Sharma,1216516,Abhishek Sharma,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
522,522,1216516_DA Warner,1216516,DA Warner,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
523,523,1216516_DJ Bravo,1216516,DJ Bravo,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
524,524,1216516_DL Chahar,1216516,DL Chahar,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
525,525,1216516_F du Plessis,1216516,F du Plessis,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
526,526,1216516_J Bairstow,1216516,J Bairstow,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
527,527,1216516_K Ahmed,1216516,K Ahmed,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
528,528,1216516_KM Jadhav,1216516,KM Jadhav,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
529,529,1216516_KS Williamson,1216516,KS Williamson,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
530,530,1216516_MK Pandey,1216516,MK Pandey,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
531,531,1216516_MS Dhoni,1216516,MS Dhoni,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
532,532,1216516_P Kumar,1216516,P Kumar,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
533,533,1216516_PP Chawla,1216516,PP Chawla,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
534,534,1216516_Priyam Garg,1216516,Priyam Garg,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
535,535,1216516_RA Jadeja,1216516,RA Jadeja,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
536,536,1216516_Rashid Khan,1216516,Rashid Khan,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
537,537,1216516_S Curran,1216516,S Curran,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
538,538,1216516_SN Thakur,1216516,SN Thakur,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
539,539,1216516_SR Watson,1216516,SR Watson,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
540,540,1216516_T Natarajan,1216516,T Natarajan,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad
541,541,1216517_AS Yadav,1216517,AS Yadav,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
542,542,1216517_Arshdeep Singh,1216517,Arshdeep Singh,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
543,543,1216517_CH Gayle,1216517,CH Gayle,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
544,544,1216517_CJ Jordan,1216517,CJ Jordan,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
545,545,1216517_DJ Hooda,1216517,DJ Hooda,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
546,546,1216517_GJ Maxwell,1216517,GJ Maxwell,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
547,547,1216517_HH Pandya,1216517,HH Pandya,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
548,548,1216517_Ishan Kishan,1216517,Ishan Kishan,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
549,549,1216517_JJ Bumrah,1216517,JJ Bumrah,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
550,550,1216517_KA Pollard,1216517,KA Pollard,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
551,551,1216517_KD Karthik,1216517,KD Karthik,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
552,552,1216517_KH Pandya,1216517,KH Pandya,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
553,553,1216517_KL Rahul,1216517,KL Rahul,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
554,554,1216517_M Ashwin,1216517,M Ashwin,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
555,555,1216517_MA Agarwal,1216517,MA Agarwal,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
556,556,1216517_Mohammed Shami,1216517,Mohammed Shami,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
557,557,1216517_N Pooran,1216517,N Pooran,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
558,558,1216517_NM Coulter-Nile,1216517,NM Coulter-Nile,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
559,559,1216517_Q de Kock,1216517,Q de Kock,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
560,560,1216517_RD Chahar,1216517,RD Chahar,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
561,561,1216517_RG Sharma,1216517,RG Sharma,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
562,562,1216517_Ravi Bishnoi,1216517,Ravi Bishnoi,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
563,563,1216517_SA Yadav,1216517,SA Yadav,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
564,564,1216517_TA Boult,1216517,TA Boult,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab
565,565,1216518_AS Rajpoot,1216518,AS Rajpoot,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
566,566,1216518_BA Stokes,1216518,BA Stokes,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
567,567,1216518_DA Warner,1216518,DA Warner,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
568,568,1216518_J Archer,1216518,J Archer,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
569,569,1216518_J Bairstow,1216518,J Bairstow,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
570,570,1216518_JC Buttler,1216518,JC Buttler,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
571,571,1216518_JO Holder,1216518,JO Holder,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
572,572,1216518_Kartik Tyagi,1216518,Kartik Tyagi,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
573,573,1216518_MK Pandey,1216518,MK Pandey,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
574,574,1216518_R Parag,1216518,R Parag,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
575,575,1216518_R Tewatia,1216518,R Tewatia,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
576,576,1216518_RV Uthappa,1216518,RV Uthappa,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
577,577,1216518_Rashid Khan,1216518,Rashid Khan,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
578,578,1216518_S Gopal,1216518,S Gopal,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
579,579,1216518_S Nadeem,1216518,S Nadeem,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
580,580,1216518_SPD Smith,1216518,SPD Smith,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
581,581,1216518_SV Samson,1216518,SV Samson,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
582,582,1216518_Sandeep Sharma,1216518,Sandeep Sharma,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
583,583,1216518_T Natarajan,1216518,T Natarajan,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
584,584,1216518_V Shankar,1216518,V Shankar,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad
585,585,1216519_AB de Villiers,1216519,AB de Villiers,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
586,586,1216519_AJ Finch,1216519,AJ Finch,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
587,587,1216519_AR Patel,1216519,AR Patel,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
588,588,1216519_Anrich Nortje,1216519,Anrich Nortje,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
589,589,1216519_D Padikkal,1216519,D Padikkal,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
590,590,1216519_HV Patel,1216519,HV Patel,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
591,591,1216519_I Udana,1216519,I Udana,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
592,592,1216519_K Rabada,1216519,K Rabada,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
593,593,1216519_M Ali,1216519,M Ali,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
594,594,1216519_MP Stoinis,1216519,MP Stoinis,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
595,595,1216519_Mohammed Siraj,1216519,Mohammed Siraj,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
596,596,1216519_N Saini,1216519,N Saini,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
597,597,1216519_P Shaw,1216519,P Shaw,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
598,598,1216519_R Ashwin,1216519,R Ashwin,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
599,599,1216519_RR Pant,1216519,RR Pant,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
600,600,1216519_S Dhawan,1216519,S Dhawan,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
601,601,1216519_S Dube,1216519,S Dube,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
602,602,1216519_S Hetmyer,1216519,S Hetmyer,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
603,603,1216519_SS Iyer,1216519,SS Iyer,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
604,604,1216519_V Kohli,1216519,V Kohli,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
605,605,1216519_Washington Sundar,1216519,Washington Sundar,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
606,606,1216519_YS Chahal,1216519,YS Chahal,Dubai International Cricket Stadium,Royal Challengers Bangalore,Delhi Daredevils
607,607,1216520_Arshdeep Singh,1216520,Arshdeep Singh,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
608,608,1216520_CH Gayle,1216520,CH Gayle,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
609,609,1216520_CJ Jordan,1216520,CJ Jordan,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
610,610,1216520_CV Varun,1216520,CV Varun,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
611,611,1216520_EJG Morgan,1216520,EJG Morgan,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
612,612,1216520_GJ Maxwell,1216520,GJ Maxwell,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
613,613,1216520_KD Karthik,1216520,KD Karthik,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
614,614,1216520_KL Nagarkoti,1216520,KL Nagarkoti,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
615,615,1216520_KL Rahul,1216520,KL Rahul,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
616,616,1216520_L Ferguson,1216520,L Ferguson,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
617,617,1216520_M Ashwin,1216520,M Ashwin,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
618,618,1216520_Mandeep Singh,1216520,Mandeep Singh,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
619,619,1216520_Mohammed Shami,1216520,Mohammed Shami,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
620,620,1216520_N Pooran,1216520,N Pooran,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
621,621,1216520_PJ Cummins,1216520,PJ Cummins,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
622,622,1216520_Prasidh Krishna,1216520,Prasidh Krishna,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
623,623,1216520_RA Tripathi,1216520,RA Tripathi,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
624,624,1216520_Ravi Bishnoi,1216520,Ravi Bishnoi,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
625,625,1216520_SP Narine,1216520,SP Narine,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
626,626,1216520_Shubman Gill,1216520,Shubman Gill,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab
627,627,1216521_AT Rayudu,1216521,AT Rayudu,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
628,628,1216521_DL Chahar,1216521,DL Chahar,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
629,629,1216521_F du Plessis,1216521,F du Plessis,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
